No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
3286,WISEA J144827.81+281059.7,222.11591,28.18321,QSO,1429983,4.769909,SPEC,22.8g,0,19,0,21,7,11,3,0
3287,WISEA J144853.27+190206.2,222.22205,19.03494,QSO,1463601,4.882046,SPEC,24.5g,0,16,0,21,6,7,4,0
3288,WISEA J144905.91+431039.0,222.27463,43.17752,QSO,1275014,4.252988,,22.4g,0,29,0,38,7,15,8,0
3289,WISEA J145004.79+240658.4,222.51995,24.11633,QSO,1213080,4.046399,SPEC,21.7g,0,16,0,18,6,11,4,0
3290,SDSS J145005.79+334142.6,222.52417,33.69518,*,1216115,4.056522,SPEC,22.4g,0,8,0,5,3,3,4,0
3291,WISEA J145020.09+553716.3,222.5838,55.62123,QSO,1269817,4.235652,SPEC,22.1g,0,28,0,38,8,15,8,0
3292,SDSS J145050.18+340637.6,222.7091,34.11047,QSO,1284849,4.285793,,22.5g,0,19,0,30,4,12,8,0
3293,WISEA J145107.94+025615.6,222.78307,2.93768,QSO,1345606,4.488459,SPEC,22.2g,0,35,0,44,8,16,8,0
3294,SDSS J1451-0104,222.82823,-1.07951,QSO,1400631,4.672,,22.65,0,12,0,6,3,4,4,0
3295,WISEA J145130.32+170929.5,222.87637,17.15821,QSO,1217140,4.05994,SPEC,20.8g,0,18,0,21,5,6,4,0
3296,WISE J145147.10-151220.0,222.94604,-15.20561,QSO,1427912,4.763,,19.1R,0,22,0,48,15,6,4,0
3297,WISEA J145201.54+410443.5,223.00649,41.07888,QSO,1243877,4.149128,SPEC,20.2g,0,32,0,38,9,15,8,0
3298,SDSS J1452+4224,223.04793,42.40823,G,1444575,4.818583,SPEC,21.9g,0,9,0,15,4,3,4,0
3299,WISEA J145212.89+023527.2,223.0536,2.59066,QSO,1473596,4.915386,SPEC,25.0g,0,34,0,38,10,18,8,0
3300,WISEA J145229.36+595156.2,223.12242,59.86565,QSO,1207362,4.027325,SPEC,20.8g,0,30,0,42,10,16,8,0
3301,WISEA J145229.81+160629.1,223.12421,16.10812,*,1553294,5.181231,SPEC,21.8g,0,5,0,17,4,2,4,0
3302,WISEA J145300.56+335207.0,223.25263,33.8688,QSO,1256430,4.191,,20.81,0,17,0,43,6,4,4,0
3303,WISEA J145347.18+055732.4,223.44656,5.95898,QSO,1208712,4.03183,SPEC,20.9g,0,24,0,21,10,11,4,0
3304,SDSS J145350.37+610109.2,223.45993,61.01916,QSO,1239478,4.134453,SPEC,21.4g,0,35,0,28,8,17,6,0
3305,WISEA J145408.41+342029.1,223.53519,34.34147,QSO,1265266,4.220474,SPEC,22.0g,0,25,0,42,6,12,6,0
3306,WISEA J145448.07+220924.7,223.70033,22.15686,QSO,1371287,4.574119,SPEC,23.9g,0,14,0,21,7,7,4,0
3307,WISEA J145448.33+440914.9,223.7014,44.15415,*,1479262,4.934287,SPEC,19.3g,0,7,0,20,5,3,4,0
3308,SDSS J145510.73+593715.4,223.79478,59.6209,*,1379247,4.600673,SPEC,25.3g,0,6,0,5,3,3,4,0
3309,WISEA J145512.99+453338.7,223.80416,45.5607,QSO,1282361,4.277496,SPEC,21.9g,0,26,0,40,10,15,8,0
3310,WISEA J145514.10+235337.8,223.80871,23.89379,*,1911626,6.376496,SPEC,19.2g,0,6,0,17,3,2,4,0
3311,WISEA J145517.68+270359.3,223.82369,27.06649,QSO,1312934,4.379477,SPEC,19.5g,0,18,0,24,9,7,4,0
3312,WISEA J145527.94+552647.2,223.86638,55.44643,QSO,1286822,4.292377,SPEC,21.7g,0,33,0,38,9,17,8,0
3313,SDSS J145536.94+383038.9,223.90393,38.51081,QSO,1658398,5.531818,SPEC,21.1g,0,3,0,0,2,2,0,0
3314,WISEA J145544.18+282524.3,223.93414,28.42341,QSO,1332416,4.444461,SPEC,21.9g,0,15,0,27,6,6,4,0
3315,SDSS J145545.31+004447.3,223.93883,0.74648,*,1279130,4.266717,SPEC,23.4g,0,8,0,5,4,3,4,0
3316,WISEA J145559.42-252831.9,223.99759,-25.47556,IrS,1247137,4.16,SPEC,,0,1,0,18,5,1,0,0
3317,WISEA J145628.97+200727.0,224.12074,20.1242,QSO,1277727,4.262039,SPEC,19.5,0,23,1,21,7,9,4,0
3318,SDSS J145648.96+025604.9,224.20402,2.93471,QSO,1428511,4.765,PHOT,25.1g,0,1,0,0,1,1,0,0
3319,WISEA J145716.17+235055.2,224.31727,23.8487,QSO,1272027,4.243025,SPEC,22.7g,0,15,0,21,6,7,4,0
3320,SDSS J145721.90+043906.8,224.34126,4.65191,QSO,1290607,4.305,PHOT,23.2g,0,0,0,0,1,1,0,0
3321,WISEA J145747.65+575332.1,224.44858,57.89228,QSO,1305569,4.35491,,22.9g,0,27,0,40,6,14,8,0
3322,WISEA J145833.31+681322.0,224.63883,68.2228,IrS,1289108,4.3,SUN,,0,1,0,12,2,1,0,0
3323,WISEA J145834.57+290653.8,224.64392,29.11476,*,1202702,4.01178,SPEC,22.5g,0,9,0,17,5,4,4,0
3324,WISEA J145835.19+023820.7,224.64652,2.63908,*,1226089,4.089792,SPEC,22.5g,0,8,0,17,4,3,4,0
3325,WISEA J145837.50+083131.1,224.65626,8.52532,QSO,1211912,4.042504,SPEC,20.8g,0,20,0,26,7,12,3,0
3326,WISEA J145916.96+013405.7,224.82071,1.56832,*,1233393,4.114157,SPEC,22.2g,0,9,0,17,5,4,4,0
3327,WISEA J145924.06+035622.4,224.85029,3.93951,*,1238066,4.129744,SPEC,23.8g,0,9,0,17,6,4,4,0
3328,WISEA J150007.67+582937.6,225.03195,58.49374,QSO,1265124,4.22,SUN,18.6V,0,11,0,19,4,4,4,0
3329,WISEA J150018.08+023119.4,225.07535,2.5221,QSO,1421590,4.741914,SPEC,22.1g,0,27,0,32,7,11,4,0
3330,WISEA J150027.89+434200.8,225.11623,43.70024,QSO,1393435,4.647997,SPEC,22.7g,0,34,0,37,10,16,8,0
3331,WISEA J150052.64+231836.8,225.21925,23.31041,QSO,1201662,4.008312,SPEC,21.4g,0,15,0,21,6,7,4,0
3332,WISEA J150128.23+193411.3,225.36765,19.56984,QSO,1284105,4.283311,SPEC,21.9g,0,13,0,21,5,6,3,0
3333,WISEA J150129.84+182220.8,225.37442,18.37256,*,1373973,4.583081,SPEC,21.0g,0,17,0,25,8,4,4,0
3334,WISEA J150149.02+592252.4,225.45436,59.38118,*,1393448,4.648042,SPEC,22.3g,0,6,0,17,4,3,4,0
3335,WISEA J150155.33+262016.9,225.48064,26.33821,QSO,1274380,4.250873,SPEC,21.9g,0,10,0,17,4,5,4,0
3336,WISEA J150216.64+323203.2,225.56931,32.53425,QSO,1245860,4.15574,SPEC,23.0g,0,28,0,42,10,16,8,0
3337,WISEA J150220.45+465233.5,225.58528,46.87599,QSO,1302706,4.34536,,22.6g,0,31,0,38,8,16,8,0
3338,WISEA J150226.60+180039.5,225.61082,18.011,QSO,2037696,6.797021,SPEC,19.3g,0,14,0,27,8,6,3,0
3339,WISEA J150302.46+160808.0,225.76011,16.13556,QSO,1289297,4.30063,SPEC,22.3g,0,15,0,21,5,6,4,0
3340,KODIAQ J150452+001921,226.21667,0.3225,QSO,1259128,4.2,SUN,,0,1,0,0,1,1,0,0
3341,WISEA J150524.35+121127.2,226.35178,12.19071,QSO,1310100,4.370021,SPEC,22.4g,0,20,0,26,7,11,4,0
3342,WISEA J150527.39+573631.8,226.36395,57.60891,QSO,1310948,4.37285,,22.7g,0,26,0,41,8,18,8,0
3343,WISEA J150609.83+101222.4,226.54112,10.20615,*,1408769,4.699146,SPEC,24.3g,0,8,0,17,4,3,4,0
3344,WISEA J150619.19+045554.0,226.58013,4.93168,*,1392500,4.644878,SPEC,23.9g,0,10,0,17,6,5,4,0
3345,WISEA J150631.75+113149.6,226.63232,11.53046,QSO,1386267,4.624089,SPEC,24.2g,0,19,0,26,6,9,4,0
3346,WISEA J150636.24+053532.6,226.65081,5.59246,QSO,1291570,4.308214,SPEC,22.4g,0,9,0,21,6,7,4,0
3347,WISEA J150654.55+522004.7,226.72729,52.33464,QSO,1235936,4.122639,SPEC,21.1g,0,63,0,48,18,23,8,0
3348,SDSS J150655.23+023732.0,226.73015,2.62556,*,1490259,4.970968,SPEC,25.2g,0,9,0,5,5,4,4,0
3349,WISEA J150711.75+143434.7,226.79887,14.57615,QSO,1287743,4.295449,SPEC,22.3g,0,18,0,21,7,7,4,0
3350,WISEA J150730.63+553711.0,226.87764,55.61968,QSO,1349203,4.500456,SPEC,24.8g,0,32,0,43,10,16,8,0
3351,WISEA J150731.88+435429.6,226.88289,43.90824,QSO,1237165,4.126737,SPEC,22.4g,0,27,0,38,9,15,8,0
3352,SDSS J150746.74-000010.7,226.94476,-0.00298,QSO,1278615,4.265,PHOT,22.3g,0,1,0,0,1,1,0,0
3353,WISEA J150802.31+430645.3,227.00956,43.11263,QSO,1407923,4.696326,SPEC,23.3g,0,30,0,37,9,15,8,0
3354,WISEA J150817.56+432635.6,227.07321,43.44329,QSO,1213019,4.046196,SPEC,21.6g,0,28,0,38,9,16,8,0
3355,WISEA J150831.25-020924.8,227.13028,-2.15699,QSO,1200335,4.003886,SPEC,22.3g,0,34,0,38,9,15,8,0
3356,WISEA J150834.34+505247.0,227.14304,50.87965,QSO,1329941,4.436206,SPEC,23.4g,0,25,0,38,6,13,8,0
3357,WISEA J150847.55+571501.2,227.19836,57.25038,QSO,1464130,4.88381,,23.8g,0,30,0,39,7,14,8,0
3358,SDSS J150851.23+042140.4,227.21349,4.36126,QSO,1201898,4.0091,,22.2g,0,23,0,26,3,12,6,0
3359,WISEA J150856.60+272128.5,227.23585,27.35789,QSO,1400208,4.670589,SPEC,22.4g,0,8,0,21,5,4,4,0
3360,WISEA J150903.52+274308.2,227.26475,27.71922,QSO,1216751,4.058643,SPEC,22.3g,0,17,0,17,7,8,4,0
3361,WISEA J150916.96+042530.1,227.32083,4.42501,*,1242602,4.144872,SPEC,22.3g,0,9,0,17,5,4,4,0
3362,SDSS J150941.78-174926.8,227.42408,-17.82411,QSO,1835030,6.121,1LIN,20.2z,0,38,0,8,9,9,0,0
3363,WISEA J150949.79+504917.5,227.45754,50.82149,QSO,1207805,4.028804,SPEC,21.0g,0,30,0,38,8,15,8,0
3364,WISEA J151002.89+570243.5,227.51218,57.04538,QSO,1293225,4.313733,SPEC,22.5g,0,143,2,96,30,26,13,0
3365,SDSS J151012.16+060218.8,227.5507,6.03858,QSO,1383542,4.615,PHOT,23.7g,0,1,0,0,1,1,0,0
3366,WISEA J151023.17+350605.0,227.5966,35.10131,*,1296147,4.323479,SPEC,21.9g,0,9,0,17,5,4,4,0
3367,WISEA J151035.29+514841.0,227.64706,51.8114,QSO,1527332,5.094629,SPEC,19.9i,0,31,0,47,9,14,8,0
3368,WISEA J151041.81+031811.1,227.67414,3.30294,QSO,1282029,4.276389,SPEC,22.2g,0,36,0,47,10,19,8,0
3369,WISEA J151131.03+431730.6,227.87926,43.29183,QSO,1476518,4.925133,SPEC,21.8g,0,29,0,47,12,14,8,0
3370,WISEA J151155.44+495724.1,227.98064,49.95662,QSO,1338427,4.464511,SPEC,22.9g,0,25,0,38,6,14,8,0
3371,WISEA J151155.97+040802.9,227.98327,4.13416,QSO,1404266,4.684128,SPEC,23.1g,0,43,0,48,14,22,8,0
3372,WISEA J151314.63+291906.8,228.31094,29.31843,*,1268653,4.23177,SPEC,22.4g,0,12,0,17,7,5,4,0
3373,SDSS J151317.55+424557.2,228.32314,42.76591,QSO,1227101,4.093168,SPEC,21.9g,0,23,0,30,5,10,8,0
3374,SDSS J151325.36+282430.6,228.35571,28.40851,*,1199981,4.002705,SPEC,23.1g,0,9,0,5,4,4,4,0
3375,WISEA J151404.78+473815.6,228.51992,47.63773,QSO,1399837,4.669352,SPEC,23.4g,0,28,0,37,7,13,8,0
3376,SDSS J151425.29+171933.5,228.60541,17.326,QSO,1659351,5.535,PHOT,20.7g,0,1,0,0,1,1,0,0
3377,PSO J228.6871+21.2388,228.68712,21.23883,QSO,1774772,5.92,,,0,3,0,0,1,1,0,0
3378,WISEA J151448.64+054241.6,228.70274,5.71158,QSO,1395239,4.654016,SPEC,22.6g,0,11,0,21,6,6,4,0
3379,WISEA J151540.87+115533.9,228.9204,11.92624,QSO,1212104,4.043142,SPEC,22.6g,0,19,0,25,5,7,4,0
3380,WISEA J151542.69+404311.1,228.92784,40.71977,QSO,1357869,4.529362,SPEC,22.9g,0,20,0,42,6,14,8,0
3381,SDSS J151601.00+134545.0,229.0042,13.76253,QSO,1388633,4.631979,SPEC,24.0g,0,14,0,5,4,5,4,0
3382,WISEA J151602.36+443233.7,229.00974,44.5426,QSO,1227843,4.095642,SPEC,20.7g,0,38,0,42,9,16,8,0
3383,WISEA J151620.04+575819.5,229.08357,57.97208,*,1338448,4.46458,SPEC,19.9g,0,4,0,17,4,2,4,0
3384,WISEA J151700.53+243813.7,229.25236,24.63723,QSO,1323854,4.4159,,23.3g,0,17,0,22,5,12,4,0
3385,WISEA J151719.10+490003.3,229.32952,49.00093,QSO,1403180,4.680503,SPEC,23.5g,0,31,0,37,9,16,8,0
3386,WISEA J151848.27+253930.6,229.70108,25.65839,QSO,1268507,4.231282,SPEC,21.8g,0,22,0,22,8,13,4,0
3387,SDSS J151852.09+124518.4,229.71705,12.75512,QSO,1428511,4.765,PHOT,25.1g,0,1,0,0,1,1,0,0
3388,SDSS J151902.80+405542.5,229.76168,40.92848,QSO,1428511,4.765,PHOT,24.6g,0,0,0,0,1,1,0,0
3389,SDSS J151929.11+022812.0,229.8713,2.47003,*,1363383,4.547755,SPEC,23.7g,0,7,0,5,3,2,4,0
3390,WISEA J152005.93+233953.0,230.02472,23.66473,QSO,1343989,4.483064,SPEC,22.2g,0,27,0,21,14,14,4,0
3391,WISEA J152028.14+183556.4,230.11727,18.59894,QSO,1236298,4.123847,SPEC,21.5g,0,23,0,18,11,12,4,1
3392,WISEA J152028.17+210039.4,230.11734,21.01101,QSO,1366555,4.558336,SPEC,22.7g,0,17,0,17,7,7,4,0
3393,WISEA J152029.59+444641.3,230.12326,44.77818,QSO,1479712,4.935787,SPEC,20.9r,0,18,0,22,4,7,4,0
3394,WISEA J152030.14+224641.1,230.12572,22.7781,*,1223980,4.082758,SPEC,22.7g,0,8,0,17,4,3,4,0
3395,WISEA J152132.89+003252.2,230.38706,0.54785,*,1364386,4.5511,SPEC,21.9g,0,10,0,17,7,4,4,0
3396,SDSS J152209.11+135556.2,230.53799,13.93229,QSO,1293605,4.315,PHOT,21.0g,0,1,0,0,1,1,0,0
3397,WISEA J152209.65+454625.6,230.54025,45.77381,QSO,1294610,4.318355,SPEC,21.2g,0,32,0,42,9,16,8,0
3398,WISEA J152238.96+464306.7,230.66225,46.71858,QSO,1323270,4.413954,SPEC,23.4g,0,27,0,42,8,16,8,0
3399,WISEA J152244.33-003412.9,230.6848,-0.57027,*,1404996,4.686561,SPEC,24.0g,0,10,0,17,6,4,4,0
3400,WISEA J152245.19+024543.7,230.6883,2.76218,QSO,1225830,4.088929,SPEC,20.4g,0,44,0,43,12,19,8,0
3401,WISEA J152254.35+023035.3,230.7265,2.50999,*,1237203,4.126863,SPEC,23.4g,0,7,0,17,4,2,4,0
3402,SDSS J152302.90+591632.9,230.76211,59.27582,*,1531940,5.11,SPEC,26.0g,0,2,0,5,2,1,4,0
3403,WISEA J152312.41-162722.8,230.80175,-16.45638,IrS,1235145,4.12,SPEC,,0,1,0,18,5,1,0,0
3404,WISEA J152345.70+334759.9,230.94038,33.79983,*,1611356,5.374903,SPEC,26.2g,0,13,0,17,9,8,3,0
3405,WISEA J152347.89+315527.2,230.94955,31.92423,QSO,1375723,4.588919,SPEC,22.9g,0,26,0,42,9,16,8,0
3406,WISEA J152400.30+015238.1,231.00129,1.87695,*,1205417,4.020837,SPEC,22.1g,0,9,0,17,5,4,4,0
3407,WISEA J152404.10+081639.6,231.01709,8.27759,QSO,1522946,5.08,,22.8i,0,7,0,30,5,3,3,0
3408,WISEA J152404.21+134417.1,231.01763,13.73821,QSO,1438906,4.799672,SPEC,23.8g,0,20,0,21,8,9,4,0
3409,WISEA J152446.74+162208.7,231.19485,16.3691,QSO,1337021,4.459822,SPEC,22.1g,0,18,0,21,8,8,4,0
3410,WISEA J152504.75+123401.8,231.26979,12.56715,*,1983871,6.61748,SPEC,21.5g,0,10,0,17,8,8,4,0
3411,WISEA J152509.80-001418.1,231.29079,-0.23842,*,1302992,4.346313,SPEC,23.0g,0,9,0,17,5,4,4,0
3412,SDSS J152542.62+211810.6,231.4276,21.30297,G,1250645,4.171701,SPEC,22.7g,0,7,0,15,3,2,4,0
3413,WISEA J152617.89+053554.2,231.57464,5.59836,QSO,1271838,4.242393,SPEC,22.4g,0,20,0,25,7,9,4,0
3414,WISEA J152623.17-005726.7,231.59678,-0.95695,*,1286689,4.291933,SPEC,23.2g,0,9,0,17,6,4,4,0
3415,WISEA J152637.82-205000.9,231.65767,-20.83356,QSO,1974586,6.58651,,,0,12,0,12,5,4,0,0
3416,WISEA J152638.13+061402.7,231.65884,6.23404,QSO,1394908,4.652913,SPEC,23.6g,0,20,0,25,9,10,4,0
3417,WISEA J152642.69+245048.0,231.67781,24.84651,*,1270050,4.236429,SPEC,23.9g,0,8,0,17,4,3,4,0
3418,SDSS J152712.86+064121.9,231.80358,6.68942,QSO,1669844,5.57,SPEC,,0,1,0,0,1,1,0,0
3419,WISEA J152740.52-010602.6,231.91884,-1.10076,QSO,1333837,4.4492,,23.0g,0,40,0,66,12,21,12,0
3420,WISEA J152743.89+035301.6,231.93277,3.88371,QSO,1267431,4.227695,SPEC,21.9g,0,34,0,43,10,18,8,0
3421,SDSS J152831.26+285052.0,232.13028,28.84782,*,1260976,4.206163,SPEC,22.1g,0,10,0,5,6,5,4,0
3422,WISEA J152838.80+381855.4,232.16172,38.31543,QSO,1215994,4.056119,SPEC,22.3g,0,30,0,42,8,15,8,0
3423,WISEA J152908.58+023013.3,232.2858,2.50379,QSO,1324255,4.41724,SPEC,22.2g,0,16,0,21,6,6,4,0
3424,SDSS J152918.29+154552.5,232.32623,15.76466,*,1207755,4.028637,SPEC,22.9g,0,8,0,5,4,3,4,0
3425,WISEA J153010.80+202027.3,232.54507,20.34095,*,1409151,4.70042,SPEC,23.6g,0,7,0,17,5,3,4,0
3426,SDSS J153034.72+302818.3,232.6447,30.47177,QSO,1530441,5.105,PHOT,25.0g,0,1,0,0,1,1,0,0
3427,WISEA J153112.84+561004.9,232.80356,56.16801,QSO,1200632,4.004878,SPEC,21.0g,0,16,0,17,7,8,4,0
3428,WISEA J153129.84+451707.5,232.87462,45.28545,QSO,1262132,4.21002,,22.3g,0,33,0,43,8,16,8,0
3429,WISEA J153224.26+291215.2,233.10112,29.20419,QSO,1259086,4.199857,SPEC,20.7g,0,25,0,17,10,13,0,0
3430,WISEA J153229.13+160949.2,233.12129,16.16382,*,1440599,4.805321,SPEC,24.6g,0,9,0,17,7,5,4,0
3431,WISEA J153245.98-251048.3,233.19166,-25.18008,IrS,1245638,4.155,SPEC,,0,1,0,18,5,1,0,0
3432,WISEA J153247.42+223704.1,233.19759,22.61782,QSO,1330697,4.438726,SPEC,20.5g,0,23,0,21,12,13,4,0
3433,WISEA J153259.76+001440.4,233.24891,0.24453,*,1242274,4.143781,SPEC,22.5g,0,9,0,17,5,4,4,0
3434,SDSS J1532-0039,233.24983,-0.66225,QSO,1385041,4.62,,23.18,0,21,1,25,5,5,0,0
3435,WISEA J153321.11+082448.6,233.33802,8.41344,QSO,1204925,4.019198,SPEC,22.4g,0,16,0,26,6,12,4,0
3436,WISEA J153422.71+571140.6,233.59474,57.19458,QSO,1435904,4.78966,SPEC,20.0i,0,27,0,37,8,15,8,0
3437,WISEA J153424.02+165424.1,233.60016,16.90646,QSO,1234755,4.118699,SPEC,21.9g,0,18,0,21,8,9,4,0
3438,WISEA J153459.77+132702.2,233.74901,13.45039,QSO,1517564,5.062048,SPEC,24.5g,0,19,0,21,11,10,3,0
3439,SDSS J153505.37+163514.5,233.77241,16.5874,*,1267545,4.228074,SPEC,23.3g,0,8,0,17,4,3,4,0
3440,WISEA J153533.85+025422.9,233.89108,2.90622,*,1315488,4.387994,SPEC,21.8g,0,13,0,20,9,4,4,1
3441,WISEA J153539.17+335830.5,233.91317,33.97523,QSO,1262017,4.209635,SPEC,20.9g,0,40,0,42,13,20,8,0
3442,2MASS J15362496+0255453,234.10404,2.92921,*,1674341,5.585,PHOT,25.1g,0,2,0,20,4,1,4,0
3443,SDSS J153627.09+143717.0,234.11288,14.62144,QSO,1469382,4.901329,SPEC,24.8g,0,22,0,10,9,11,4,0
3444,SDSS J153635.24+053555.9,234.14685,5.59888,QSO,1299600,4.335,PHOT,20.9g,0,1,0,0,1,1,0,0
3445,WISEA J153650.25+500810.4,234.20941,50.13619,QSO,1476408,4.924767,SPEC,22.7g,0,42,0,64,15,20,8,0
3446,WISEA J153715.45+072128.8,234.31429,7.35798,QSO,1429211,4.767335,SPEC,23.3g,0,18,0,25,7,9,4,0
3447,SDSS J153743.81+161714.8,234.43259,16.28746,*,1328120,4.43013,SPEC,24.1g,0,9,0,5,4,4,4,0
3448,SDSS J153801.08+122128.1,234.50454,12.35783,*,1203684,4.015058,SPEC,22.5g,0,9,0,5,4,4,4,0
3449,WISEA J153820.84+143646.5,234.58689,14.61292,QSO,1329452,4.434574,SPEC,22.9g,0,16,0,21,7,8,4,0
3450,WISEA J153934.56+503209.0,234.89383,50.53581,QSO,1486971,4.96,,,0,2,0,12,3,3,0,0
3451,WISEA J153941.48+512335.5,234.92281,51.39335,*,1216404,4.057488,SPEC,20.2g,0,4,0,17,4,2,4,0
3452,WISEA J153941.56+095807.1,234.92327,9.96865,QSO,1247428,4.160973,SPEC,22.4g,0,15,0,17,4,5,3,0
3453,WISEA J154008.46+643753.7,235.03514,64.63153,QSO,1359559,4.535,PHOT,21.2g,0,1,0,12,2,1,0,0
3454,SDSS J154055.70+153700.5,235.2321,15.61685,*,1339630,4.468524,SPEC,25.0g,0,8,0,5,4,3,4,0
3455,SDSS J154135.77+121923.3,235.39908,12.32317,*,1287240,4.293771,SPEC,22.7g,0,9,0,5,4,4,4,0
3456,SDSS J154139.73+053222.2,235.41556,5.53951,QSO,1269621,4.235,PHOT,22.4g,0,0,0,0,1,1,0,0
3457,WISEA J154323.82+582052.3,235.84929,58.34786,UvES,1242117,4.143256,SPEC,19.9r,0,7,0,17,4,4,3,0
3458,WISEA J154328.16+192934.2,235.86722,19.49288,*,1275646,4.255098,SPEC,23.8g,0,8,0,17,4,3,4,0
3459,WISEA J154340.38+341744.5,235.91827,34.29568,QSO,1324034,4.4165,SPEC,21.8g,0,40,0,49,16,18,8,0
3460,WISEA J154346.84+170028.2,235.94513,17.00791,G,1744792,5.82,,23.8g,0,2,0,27,3,1,3,0
3461,WISEA J154352.94+333759.8,235.97053,33.63323,QSO,1383143,4.613669,SPEC,22.7g,0,30,0,41,11,16,8,0
3462,WISEA J154424.32+140923.7,236.10109,14.15626,*,1429316,4.767683,SPEC,24.9g,0,10,0,17,6,5,4,0
3463,WISEA J154448.84+004728.1,236.20339,0.79123,*,1299600,4.335,PHOT,18.5g,0,2,0,23,3,1,4,0
3464,SHELLQs J1545+4232,236.27342,42.53656,QSO,1948651,6.5,SPEC,,0,1,0,0,1,1,0,0
3465,WISEA J154508.25+242845.8,236.28441,24.4795,*,1356569,4.525027,SPEC,23.4g,0,9,0,17,6,4,4,0
3466,PSO J236.2912+16.6088,236.29124,16.60886,QSO,1744792,5.82,,,0,2,0,0,1,1,0,0
3467,SDSS J154552.08+602824.0,236.467,60.47333,QSO,1732801,5.78,SPEC,,0,3,0,0,1,1,0,0
3468,SDSS J1545+6028,236.46704,60.47332,QSO,1732801,5.78,,,0,2,0,0,1,1,0,0
3469,WISEA J154559.63+401507.1,236.49853,40.25186,QSO,1230356,4.104024,SPEC,22.0g,0,26,0,42,6,13,8,0
3470,SDSS J154633.96+315358.3,236.64152,31.89956,*,1219239,4.066943,SPEC,21.7g,0,9,0,5,4,3,4,0
3471,WISEA J154637.13-023107.2,236.65477,-2.51892,IrS,1214160,4.05,SPEC,,0,1,0,18,5,1,0,0
3472,WISEA J154729.75+035415.4,236.87412,3.90459,QSO,1212255,4.043646,SPEC,21.4g,0,23,0,25,10,12,4,0
3473,SDSS J154730.09+064709.7,236.8754,6.78606,*,1301466,4.341224,SPEC,23.0g,0,9,0,5,4,4,4,0
3474,WISEA J154734.94+444652.1,236.89563,44.78125,QSO,1354081,4.516727,,23.3g,0,28,0,57,9,15,8,0
3475,SDSS J154744.64+075018.9,236.936,7.83858,QSO,1364790,4.55245,,20.1g,0,0,0,0,1,3,0,2
3476,SDSS J154814.20+202908.6,237.05917,20.48572,QSO,1424995,4.75327,,22.1r,0,13,0,0,1,5,0,1
3477,SDSS J154814.20+202908.5,237.05919,20.48572,QSO,1443586,4.815284,SPEC,24.7g,0,6,0,9,5,5,4,1
3478,SDSS J154824.01+333500.0,237.0999,33.58328,*,1408533,4.698359,SPEC,22.9g,0,14,0,8,8,6,4,0
3479,SDSS J154837.08+323151.1,237.15454,32.5309,*,1272572,4.244844,SPEC,23.1g,0,9,0,5,5,5,4,0
3480,WISEA J154837.92+543217.1,237.15806,54.5382,*,1240329,4.137292,SPEC,20.6g,0,3,0,17,4,2,4,0
3481,WISEA J154841.74+352142.2,237.17402,35.36166,QSO,1483531,4.948525,SPEC,19.8i,0,26,0,41,8,15,8,0
3482,WISEA J154847.67+605847.0,237.19869,60.97968,*,1539175,5.134135,SPEC,20.9g,0,6,0,17,4,3,4,0
3483,SDSS J154900.17+263233.3,237.25071,26.5426,QSO,1226151,4.09,,,0,1,0,0,1,2,0,0
3484,SDSS J154900.17+263233.4,237.25072,26.54263,QSO,1226033,4.089604,SPEC,,0,7,0,0,2,3,0,0
3485,SHELLQs J1550+4318,237.50387,43.30078,QSO,1750788,5.84,SPEC,,0,1,0,0,1,1,0,0
3486,WISEA J155051.21+110419.2,237.71336,11.07194,QSO,1362691,4.545448,SPEC,23.5g,0,19,0,17,9,9,4,0
3487,WISEA J155102.78+084401.2,237.76163,8.73367,QSO,1943244,6.481963,SPEC,22.5g,0,19,0,29,9,10,4,0
3488,WISEA J155103.40+165325.9,237.7642,16.8901,*,1401933,4.676346,SPEC,23.7g,0,9,0,17,6,4,4,0
3489,SDSS J155107.75+371528.5,237.78229,37.25793,QSO,1368553,4.565,PHOT,23.1g,0,2,0,0,1,1,0,0
3490,WISEA J155132.00+503941.5,237.88338,50.66157,*,1747718,5.829759,SPEC,22.3g,0,3,0,17,4,2,4,0
3491,WISEA J155201.70+043933.2,238.00702,4.65917,QSO,1226287,4.090451,SPEC,22.1g,0,17,0,17,6,6,4,0
3492,WISEA J155247.93+210054.6,238.19974,21.01525,QSO,1277612,4.261654,SPEC,21.9g,0,22,0,22,9,15,4,0
3493,WISEA J155255.37+145432.9,238.23079,14.90917,QSO,1235069,4.119746,SPEC,21.3g,0,24,0,21,9,11,4,0
3494,WISEA J155319.11+325957.5,238.32964,32.9993,QSO,1439242,4.800795,SPEC,20.0i,0,31,0,37,9,16,8,0
3495,WISEA J155338.09+392218.1,238.40865,39.37164,QSO,1394392,4.651192,SPEC,22.9g,0,30,0,41,8,15,8,0
3496,WISEA J155343.11+500257.6,238.42964,50.04927,QSO,1296782,4.3256,,22.3g,0,26,0,42,6,14,8,0
3497,WISEA J155405.28+204048.7,238.5219,20.68044,QSO,1245695,4.15519,,21.9g,0,18,0,18,6,11,4,0
3498,SDSS J155412.95+142738.1,238.55399,14.4606,QSO,1278615,4.265,PHOT,22.3g,0,1,0,0,1,1,0,0
